analysis_view,conference,analysis_stratum,n,phrase,count,document_count,document_share,per_10000_all_words
foundation_200,ICML,oral,2,subset dgen,3,1,1.0,4.664179
foundation_200,ICML,oral,2,subset dpy,3,1,1.0,4.664179
foundation_200,ICML,oral,2,test outcomes,3,1,1.0,4.664179
foundation_200,ICML,oral,2,non-passing trajectories,3,1,1.0,4.664179
foundation_200,ICML,oral,2,qwen b-base,3,1,1.0,4.664179
foundation_200,ICML,oral,2,sft env,3,1,1.0,4.664179
foundation_200,ICML,oral,2,baseline strong,3,1,1.0,4.664179
foundation_200,ICML,oral,2,sft dpass,3,1,1.0,4.664179
foundation_200,ICML,oral,2,dctx env,3,1,1.0,4.664179
foundation_200,ICML,oral,2,ctx env,3,1,1.0,4.664179
foundation_200,ICML,oral,2,yang dagentlessmt,3,1,1.0,4.664179
foundation_200,ICML,oral,2,wang inst,3,1,1.0,4.664179
foundation_200,ICML,oral,2,base yes,3,1,1.0,4.664179
foundation_200,ICML,oral,2,yes sft,3,1,1.0,4.664179
foundation_200,ICML,oral,2,prior work,3,1,1.0,4.664179
foundation_200,ICML,oral,2,contextually-native data,3,1,1.0,4.664179
foundation_200,ICML,oral,2,executable tasks,3,1,1.0,4.664179
foundation_200,ICML,oral,2,denv mixture,3,1,1.0,4.664179
foundation_200,ICML,oral,2,substantial headroom,3,1,1.0,4.664179
foundation_200,ICML,oral,2,synthetic data,3,1,1.0,4.664179
foundation_200,ICML,oral,2,mid-training software,2,1,1.0,3.109453
foundation_200,ICML,oral,2,code models,2,1,1.0,3.109453
foundation_200,ICML,oral,2,mid-training mid-training,2,1,1.0,3.109453
foundation_200,ICML,oral,2,mid-training large-scale,2,1,1.0,3.109453
foundation_200,ICML,oral,2,large-scale data,2,1,1.0,3.109453
foundation_200,ICML,oral,2,data mirrors,2,1,1.0,3.109453
foundation_200,ICML,oral,2,remains critically,2,1,1.0,3.109453
foundation_200,ICML,oral,2,critically underexplored,2,1,1.0,3.109453
foundation_200,ICML,oral,2,foundational agentic,2,1,1.0,3.109453
foundation_200,ICML,oral,2,agentic behaviors,2,1,1.0,3.109453
foundation_200,ICML,oral,2,effective agentic,2,1,1.0,3.109453
foundation_200,ICML,oral,2,mismatch static,2,1,1.0,3.109453
foundation_200,ICML,oral,2,static training,2,1,1.0,3.109453
foundation_200,ICML,oral,2,data dynamic,2,1,1.0,3.109453
foundation_200,ICML,oral,2,systematic study,2,1,1.0,3.109453
foundation_200,ICML,oral,2,study agentic,2,1,1.0,3.109453
foundation_200,ICML,oral,2,agent development,2,1,1.0,3.109453
foundation_200,ICML,oral,2,scale central,2,1,1.0,3.109453
foundation_200,ICML,oral,2,complementary types,2,1,1.0,3.109453
foundation_200,ICML,oral,2,trajectories contextually-native,2,1,1.0,3.109453
foundation_200,ICML,oral,2,complete information,2,1,1.0,3.109453
foundation_200,ICML,oral,2,agent experiences,2,1,1.0,3.109453
foundation_200,ICML,oral,2,trajectories collected,2,1,1.0,3.109453
foundation_200,ICML,oral,2,collected executable,2,1,1.0,3.109453
foundation_200,ICML,oral,2,actual tool,2,1,1.0,3.109453
foundation_200,ICML,oral,2,verify model,2,1,1.0,3.109453
foundation_200,ICML,oral,2,previous open,2,1,1.0,3.109453
foundation_200,ICML,oral,2,open software,2,1,1.0,3.109453
foundation_200,ICML,oral,2,imi two,2,1,1.0,3.109453
foundation_200,ICML,oral,2,two post-training,2,1,1.0,3.109453
foundation_200,ICML,oral,2,post-training settings,2,1,1.0,3.109453
foundation_200,ICML,oral,2,settings aligned,2,1,1.0,3.109453
foundation_200,ICML,oral,2,aligned base,2,1,1.0,3.109453
foundation_200,ICML,oral,2,best performing,2,1,1.0,3.109453
foundation_200,ICML,oral,2,performing models,2,1,1.0,3.109453
foundation_200,ICML,oral,2,models achieve,2,1,1.0,3.109453
foundation_200,ICML,oral,2,resolution rates,2,1,1.0,3.109453
foundation_200,ICML,oral,2,rates respectively,2,1,1.0,3.109453
foundation_200,ICML,oral,2,state-of-the-art among,2,1,1.0,3.109453
foundation_200,ICML,oral,2,recipes using,2,1,1.0,3.109453
foundation_200,ICML,oral,2,non-coder qwen,2,1,1.0,3.109453
foundation_200,ICML,oral,2,qwen base,2,1,1.0,3.109453
foundation_200,ICML,oral,2,base base,2,1,1.0,3.109453
foundation_200,ICML,oral,2,models beyond,2,1,1.0,3.109453
foundation_200,ICML,oral,2,beyond agentic,2,1,1.0,3.109453
foundation_200,ICML,oral,2,performance gains,2,1,1.0,3.109453
foundation_200,ICML,oral,2,general code,2,1,1.0,3.109453
foundation_200,ICML,oral,2,base files,2,1,1.0,3.109453
foundation_200,ICML,oral,2,issue localize,2,1,1.0,3.109453
foundation_200,ICML,oral,2,files commits,2,1,1.0,3.109453
foundation_200,ICML,oral,2,tests test,2,1,1.0,3.109453
foundation_200,ICML,oral,2,agentic model,2,1,1.0,3.109453
foundation_200,ICML,oral,2,figure overview,2,1,1.0,3.109453
foundation_200,ICML,oral,2,different elements,2,1,1.0,3.109453
foundation_200,ICML,oral,2,reported table,2,1,1.0,3.109453
foundation_200,ICML,oral,2,language models,2,1,1.0,3.109453
foundation_200,ICML,oral,2,synthesizing isolated,2,1,1.0,3.109453
foundation_200,ICML,oral,2,test execution,2,1,1.0,3.109453
foundation_200,ICML,oral,2,post-training supervised,2,1,1.0,3.109453
foundation_200,ICML,oral,2,trajectories generated,2,1,1.0,3.109453
foundation_200,ICML,oral,2,training pipeline,2,1,1.0,3.109453
foundation_200,ICML,oral,2,data agent-native,2,1,1.0,3.109453
foundation_200,ICML,oral,2,training static,2,1,1.0,3.109453
foundation_200,ICML,oral,2,trajectories type,2,1,1.0,3.109453
foundation_200,ICML,oral,2,type trajectory,2,1,1.0,3.109453
foundation_200,ICML,oral,2,diversity supervision,2,1,1.0,3.109453
foundation_200,ICML,oral,2,repository coverage,2,1,1.0,3.109453
foundation_200,ICML,oral,2,identifying relevant,2,1,1.0,3.109453
foundation_200,ICML,oral,2,applying edits,2,1,1.0,3.109453
foundation_200,ICML,oral,2,textual reasoning,2,1,1.0,3.109453
foundation_200,ICML,oral,2,quantity trajectories,2,1,1.0,3.109453
foundation_200,ICML,oral,2,runtime errors,2,1,1.0,3.109453
foundation_200,ICML,oral,2,feedback rather,2,1,1.0,3.109453
foundation_200,ICML,oral,2,construct two,2,1,1.0,3.109453
foundation_200,ICML,oral,2,data types,2,1,1.0,3.109453
foundation_200,ICML,oral,2,b-token contextually-native,2,1,1.0,3.109453
foundation_200,ICML,oral,2,background problem,2,1,1.0,3.109453
foundation_200,ICML,oral,2,problem setup,2,1,1.0,3.109453
foundation_200,ICML,oral,2,environments unit,2,1,1.0,3.109453
foundation_200,ICML,oral,2,provides depth,2,1,1.0,3.109453
foundation_200,ICML,oral,2,performance scientific,2,1,1.0,3.109453
foundation_200,ICML,oral,2,training recipe,2,1,1.0,3.109453
foundation_200,ICML,oral,2,repository state,2,1,1.0,3.109453
foundation_200,ICML,oral,2,problem description,2,1,1.0,3.109453
foundation_200,ICML,oral,2,evaluation oracle,2,1,1.0,3.109453
foundation_200,ICML,oral,2,agentic tasks,2,1,1.0,3.109453
foundation_200,ICML,oral,2,multi-step interaction,2,1,1.0,3.109453
foundation_200,ICML,oral,2,tool calls,2,1,1.0,3.109453
foundation_200,ICML,oral,2,test results,2,1,1.0,3.109453
foundation_200,ICML,oral,2,based feedback,2,1,1.0,3.109453
foundation_200,ICML,oral,2,context edit,2,1,1.0,3.109453
foundation_200,ICML,oral,2,experience deployment,2,1,1.0,3.109453
foundation_200,ICML,oral,2,data design,2,1,1.0,3.109453
foundation_200,ICML,oral,2,design synthesis,2,1,1.0,3.109453
foundation_200,ICML,oral,2,date isolated,2,1,1.0,3.109453
foundation_200,ICML,oral,2,executable docker,2,1,1.0,3.109453
foundation_200,ICML,oral,2,docker environment,2,1,1.0,3.109453
foundation_200,ICML,oral,2,def parse,2,1,1.0,3.109453
foundation_200,ICML,oral,2,date str,2,1,1.0,3.109453
foundation_200,ICML,oral,2,utils format,2,1,1.0,3.109453
foundation_200,ICML,oral,2,apply patch,2,1,1.0,3.109453
foundation_200,ICML,oral,2,edit model,2,1,1.0,3.109453
foundation_200,ICML,oral,2,test revise,2,1,1.0,3.109453
foundation_200,ICML,oral,2,file retrieval,2,1,1.0,3.109453
foundation_200,ICML,oral,2,retrieval context,2,1,1.0,3.109453
foundation_200,ICML,oral,2,context edits,2,1,1.0,3.109453
foundation_200,ICML,oral,2,train-test mismatch,2,1,1.0,3.109453
foundation_200,ICML,oral,2,simulated traces,2,1,1.0,3.109453
foundation_200,ICML,oral,2,factorized approaches,2,1,1.0,3.109453
foundation_200,ICML,oral,2,workflow structure,2,1,1.0,3.109453
foundation_200,ICML,oral,2,iterative refinements,2,1,1.0,3.109453
foundation_200,ICML,oral,2,complete workflows,2,1,1.0,3.109453
foundation_200,ICML,oral,2,post-training rather,2,1,1.0,3.109453
foundation_200,ICML,oral,2,complete action-observation,2,1,1.0,3.109453
foundation_200,ICML,oral,2,real executable,2,1,1.0,3.109453
foundation_200,ICML,oral,2,design rationale,2,1,1.0,3.109453
foundation_200,ICML,oral,2,construct contextually-native,2,1,1.0,3.109453
foundation_200,ICML,oral,2,data source,2,1,1.0,3.109453
foundation_200,ICML,oral,2,code changes,2,1,1.0,3.109453
foundation_200,ICML,oral,2,training sample,2,1,1.0,3.109453
foundation_200,ICML,oral,2,construction pipeline,2,1,1.0,3.109453
foundation_200,ICML,oral,2,complementary subsets,2,1,1.0,3.109453
foundation_200,ICML,oral,2,dgen general,2,1,1.0,3.109453
foundation_200,ICML,oral,2,provides broad,2,1,1.0,3.109453
foundation_200,ICML,oral,2,diverse languages,2,1,1.0,3.109453
foundation_200,ICML,oral,2,alignment software,2,1,1.0,3.109453
foundation_200,ICML,oral,2,engineering benchmarks,2,1,1.0,3.109453
foundation_200,ICML,oral,2,python development,2,1,1.0,3.109453
foundation_200,ICML,oral,2,trajectories sii-gair,2,1,1.0,3.109453
foundation_200,ICML,oral,2,file identification,2,1,1.0,3.109453
foundation_200,ICML,oral,2,total tokens,2,1,1.0,3.109453
foundation_200,ICML,oral,2,commit messages,2,1,1.0,3.109453
foundation_200,ICML,oral,2,template organization,2,1,1.0,3.109453
foundation_200,ICML,oral,2,general python,2,1,1.0,3.109453
foundation_200,ICML,oral,2,commit sequence,2,1,1.0,3.109453
foundation_200,ICML,oral,2,summary edits,2,1,1.0,3.109453
foundation_200,ICML,oral,2,contents base,2,1,1.0,3.109453
foundation_200,ICML,oral,2,actual codebase,2,1,1.0,3.109453
foundation_200,ICML,oral,2,top most-starred,2,1,1.0,3.109453
foundation_200,ICML,oral,2,repositories across,2,1,1.0,3.109453
foundation_200,ICML,oral,2,across languages,2,1,1.0,3.109453
foundation_200,ICML,oral,2,request level,2,1,1.0,3.109453
foundation_200,ICML,oral,2,two types,2,1,1.0,3.109453
foundation_200,ICML,oral,2,training efficiency,2,1,1.0,3.109453
foundation_200,ICML,oral,2,exceeding tokens,2,1,1.0,3.109453
foundation_200,ICML,oral,2,corpus statistics,2,1,1.0,3.109453
foundation_200,ICML,oral,2,obtain two,2,1,1.0,3.109453
foundation_200,ICML,oral,2,general subset,2,1,1.0,3.109453
foundation_200,ICML,oral,2,million prs,2,1,1.0,3.109453
foundation_200,ICML,oral,2,dctx dgen,2,1,1.0,3.109453
foundation_200,ICML,oral,2,dgen ctx,2,1,1.0,3.109453
foundation_200,ICML,oral,2,trajectories env,2,1,1.0,3.109453
foundation_200,ICML,oral,2,based final,2,1,1.0,3.109453
foundation_200,ICML,oral,2,final test,2,1,1.0,3.109453
foundation_200,ICML,oral,2,trajectories provide,2,1,1.0,3.109453
foundation_200,ICML,oral,2,model never,2,1,1.0,3.109453
foundation_200,ICML,oral,2,never observes,2,1,1.0,3.109453
foundation_200,ICML,oral,2,agentic coding,2,1,1.0,3.109453
foundation_200,ICML,oral,2,synthetic environments,2,1,1.0,3.109453
foundation_200,ICML,oral,2,outcomes error,2,1,1.0,3.109453
foundation_200,ICML,oral,2,real github,2,1,1.0,3.109453
foundation_200,ICML,oral,2,swe- rebench,2,1,1.0,3.109453
foundation_200,ICML,oral,2,trajectories tests,2,1,1.0,3.109453
foundation_200,ICML,oral,2,tests pass,2,1,1.0,3.109453
foundation_200,ICML,oral,2,pass non-passing,2,1,1.0,3.109453
foundation_200,ICML,oral,2,data scale,2,1,1.0,3.109453
foundation_200,ICML,oral,2,small number,2,1,1.0,3.109453
foundation_200,ICML,oral,2,mid-training provides,2,1,1.0,3.109453
foundation_200,ICML,oral,2,provides robust,2,1,1.0,3.109453
foundation_200,ICML,oral,2,robust gains,2,1,1.0,3.109453
foundation_200,ICML,oral,2,post-training model,2,1,1.0,3.109453
foundation_200,ICML,oral,2,method qwen,2,1,1.0,3.109453
foundation_200,ICML,oral,2,series baseline,2,1,1.0,3.109453
foundation_200,ICML,oral,2,baseline weak,2,1,1.0,3.109453
foundation_200,ICML,oral,2,sft dswe-smith,2,1,1.0,3.109453
foundation_200,ICML,oral,2,env baseline,2,1,1.0,3.109453
foundation_200,ICML,oral,2,sft weak,2,1,1.0,3.109453
foundation_200,ICML,oral,2,dctx swe-smith,2,1,1.0,3.109453
foundation_200,ICML,oral,2,swe-smith sft,2,1,1.0,3.109453
foundation_200,ICML,oral,2,sft strong,2,1,1.0,3.109453
foundation_200,ICML,oral,2,sft davinci-dev-,2,1,1.0,3.109453
foundation_200,ICML,oral,2,davinci-dev- denv,2,1,1.0,3.109453
foundation_200,ICML,oral,2,denv ctx,2,1,1.0,3.109453
foundation_200,ICML,oral,2,sft kimi-dev,2,1,1.0,3.109453
foundation_200,ICML,oral,2,dagentlessmt dagentlessrl,2,1,1.0,3.109453
foundation_200,ICML,oral,2,verified swe-v,2,1,1.0,3.109453
foundation_200,ICML,oral,2,data components,2,1,1.0,3.109453
foundation_200,ICML,oral,2,python-focused subset,2,1,1.0,3.109453
foundation_200,ICML,oral,2,effective tokens,2,1,1.0,3.109453
foundation_200,ICML,oral,2,baselines kimi-dev,2,1,1.0,3.109453
foundation_200,ICML,oral,2,dpass table,2,1,1.0,3.109453
foundation_200,ICML,oral,2,sft regimes,2,1,1.0,3.109453
foundation_200,ICML,oral,2,table comparison,2,1,1.0,3.109453
foundation_200,ICML,oral,2,comparison open,2,1,1.0,3.109453
foundation_200,ICML,oral,2,open recipes,2,1,1.0,3.109453
foundation_200,ICML,oral,2,openhands qwen,2,1,1.0,3.109453
foundation_200,ICML,oral,2,davinci-dev- base,2,1,1.0,3.109453
foundation_200,ICML,oral,2,methods swe-bench,2,1,1.0,3.109453
foundation_200,ICML,oral,2,robustness across,2,1,1.0,3.109453
foundation_200,ICML,oral,2,boosts performance,2,1,1.0,3.109453
foundation_200,ICML,oral,2,contextually-native representation,2,1,1.0,3.109453
foundation_200,ICML,oral,2,dctx denv,2,1,1.0,3.109453
foundation_200,ICML,oral,2,strongest result,2,1,1.0,3.109453
foundation_200,ICML,oral,2,model internalize,2,1,1.0,3.109453
foundation_200,ICML,oral,2,internalize dynamics,2,1,1.0,3.109453
foundation_200,ICML,oral,2,dynamics execution,2,1,1.0,3.109453
foundation_200,ICML,oral,2,across scales,2,1,1.0,3.109453
foundation_200,ICML,oral,2,trajectories specific,2,1,1.0,3.109453
foundation_200,ICML,oral,2,model family,2,1,1.0,3.109453
foundation_200,ICML,oral,2,table presents,2,1,1.0,3.109453
foundation_200,ICML,oral,2,scale davinci-dev-,2,1,1.0,3.109453
foundation_200,ICML,oral,2,davinci-dev- achieves,2,1,1.0,3.109453
foundation_200,ICML,oral,2,generalization performance,2,1,1.0,3.109453
foundation_200,ICML,oral,2,multi-step reasoning,2,1,1.0,3.109453
foundation_200,ICML,oral,2,qwen qwen,2,1,1.0,3.109453
foundation_200,ICML,oral,2,base mix,2,1,1.0,3.109453
foundation_200,ICML,oral,2,code benchmarks,2,1,1.0,3.109453
foundation_200,ICML,oral,2,model performance,2,1,1.0,3.109453
foundation_200,ICML,oral,2,information density,2,1,1.0,3.109453
foundation_200,ICML,oral,2,denv added,2,1,1.0,3.109453
foundation_200,ICML,oral,2,denv dpyctx,2,1,1.0,3.109453
foundation_200,ICML,oral,2,dpass denv,2,1,1.0,3.109453
foundation_200,ICML,oral,2,zero-shot setting,2,1,1.0,3.109453
foundation_200,ICML,oral,2,improves final,2,1,1.0,3.109453
foundation_200,ICML,oral,2,agent training,2,1,1.0,3.109453
foundation_200,ICML,oral,2,scalability raw,2,1,1.0,3.109453
foundation_200,ICML,oral,2,raw prs,2,1,1.0,3.109453
foundation_200,ICML,oral,2,prs executable,2,1,1.0,3.109453
foundation_200,ICML,oral,2,davinci-dev davinci-dev,2,1,1.0,3.109453
foundation_200,ICML,oral,2,davinci-dev fit,2,1,1.0,3.109453
foundation_200,ICML,oral,2,fit line,2,1,1.0,3.109453
foundation_200,ICML,oral,2,performance swe-bench,2,1,1.0,3.109453
foundation_200,ICML,oral,2,steps performance,2,1,1.0,3.109453
foundation_200,ICML,oral,2,public repositories,2,1,1.0,3.109453
foundation_200,ICML,oral,2,suggesting substantial,2,1,1.0,3.109453
foundation_200,ICML,oral,2,related work,2,1,1.0,3.109453
foundation_200,ICML,oral,2,recent work,2,1,1.0,3.109453
foundation_200,ICML,oral,2,work increasingly,2,1,1.0,3.109453
foundation_200,ICML,oral,2,critical bridge,2,1,1.0,3.109453
foundation_200,ICML,oral,2,pre-training post-training,2,1,1.0,3.109453
foundation_200,ICML,oral,2,mid-training data,2,1,1.0,3.109453
foundation_200,ICML,oral,2,agentic behavior,2,1,1.0,3.109453
foundation_200,ICML,oral,2,agentic processes,2,1,1.0,3.109453
foundation_200,ICML,oral,2,agentic training,2,1,1.0,3.109453
foundation_200,ICML,oral,2,strong performance,2,1,1.0,3.109453
foundation_200,ICML,oral,2,executable test-verified,2,1,1.0,3.109453
foundation_200,ICML,oral,2,sii-gair davinci-dev,1,1,1.0,1.554726
foundation_200,ICML,oral,2,davinci-dev agent-native,1,1,1.0,1.554726
foundation_200,ICML,oral,2,engineering zeng,1,1,1.0,1.554726
foundation_200,ICML,oral,2,zeng dayuan,1,1,1.0,1.554726
foundation_200,ICML,oral,2,dayuan tiantian,1,1,1.0,1.554726
foundation_200,ICML,oral,2,tiantian yumin,1,1,1.0,1.554726
foundation_200,ICML,oral,2,yumin zhuang,1,1,1.0,1.554726
foundation_200,ICML,oral,2,zhuang yaxing,1,1,1.0,1.554726
foundation_200,ICML,oral,2,yaxing huang,1,1,1.0,1.554726
foundation_200,ICML,oral,2,huang xuefeng,1,1,1.0,1.554726
foundation_200,ICML,oral,2,xuefeng lyumanshan,1,1,1.0,1.554726
foundation_200,ICML,oral,2,lyumanshan muhang,1,1,1.0,1.554726
foundation_200,ICML,oral,2,muhang xie,1,1,1.0,1.554726
foundation_200,ICML,oral,2,xie qishuo,1,1,1.0,1.554726
foundation_200,ICML,oral,2,qishuo hua,1,1,1.0,1.554726
foundation_200,ICML,oral,2,hua zhen,1,1,1.0,1.554726
foundation_200,ICML,oral,2,zhen huang,1,1,1.0,1.554726
foundation_200,ICML,oral,2,huang mohan,1,1,1.0,1.554726
foundation_200,ICML,oral,2,mohan jiang,1,1,1.0,1.554726
foundation_200,ICML,oral,2,jiang hanning,1,1,1.0,1.554726
foundation_200,ICML,oral,2,hanning wang,1,1,1.0,1.554726
foundation_200,ICML,oral,2,wang jifan,1,1,1.0,1.554726
foundation_200,ICML,oral,2,jifan lin,1,1,1.0,1.554726
foundation_200,ICML,oral,2,lin yang,1,1,1.0,1.554726
foundation_200,ICML,oral,2,yang xiao,1,1,1.0,1.554726
foundation_200,ICML,oral,2,xiao jie,1,1,1.0,1.554726
foundation_200,ICML,oral,2,jie sun,1,1,1.0,1.554726
foundation_200,ICML,oral,2,sun yunze,1,1,1.0,1.554726
foundation_200,ICML,oral,2,yunze pengfei,1,1,1.0,1.554726
foundation_200,ICML,oral,2,pengfei liu,1,1,1.0,1.554726
foundation_200,ICML,oral,2,liu sii,1,1,1.0,1.554726
foundation_200,ICML,oral,2,sii sjtu,1,1,1.0,1.554726
